Listennummer,Partei,Stimmen,Stimmen-Prozent,Gemeinde-Nummer,Gemeinde-Name,Stimmberechtigte,Wahlzettel,Stimmbeteiligung
9,JUSO,115,1.1678684,872,Kirchdorf (BE),1499,506,0.33755837224816543
10,Grüne,730,7.4134254,872,Kirchdorf (BE),1499,506,0.33755837224816543
11,JG,95,0.9647609,872,Kirchdorf (BE),1499,506,0.33755837224816543
12,glp,727,7.3829594,872,Kirchdorf (BE),1499,506,0.33755837224816543
13,jglp,113,1.1475576,872,Kirchdorf (BE),1499,506,0.33755837224816543
14,Aufrecht,173,1.7568803,872,Kirchdorf (BE),1499,506,0.33755837224816543
1,SVP,7341,46.257088,879,Riggisberg,2463,812,0.32967925294356476
2,EVP,476,2.9993699,879,Riggisberg,2463,812,0.32967925294356476
3,EVPZukunft,139,0.8758664,879,Riggisberg,2463,812,0.32967925294356476
4,EDU,715,4.505356,879,Riggisberg,2463,812,0.32967925294356476
5,Die Mitte,1507,9.495904,879,Riggisberg,2463,812,0.32967925294356476
6,FDP,974,6.1373663,879,Riggisberg,2463,812,0.32967925294356476
7,SP Männer,463,2.9174545,879,Riggisberg,2463,812,0.32967925294356476
8,SP Frauen,893,5.626969,879,Riggisberg,2463,812,0.32967925294356476
9,JUSO,133,0.8380592,879,Riggisberg,2463,812,0.32967925294356476
10,Grüne,1002,6.3137994,879,Riggisberg,2463,812,0.32967925294356476
11,JG,149,0.9388784,879,Riggisberg,2463,812,0.32967925294356476
12,glp,1111,7.0006304,879,Riggisberg,2463,812,0.32967925294356476
13,jglp,124,0.78134847,879,Riggisberg,2463,812,0.32967925294356476
14,Aufrecht,843,5.311909,879,Riggisberg,2463,812,0.32967925294356476
1,SVP,4815,53.88317,880,Rüeggisberg,1499,460,0.3068712474983322
2,EVP,272,3.0438673,880,Rüeggisberg,1499,460,0.3068712474983322
3,EVPZukunft,121,1.3540734,880,Rüeggisberg,1499,460,0.3068712474983322
4,EDU,496,5.550582,880,Rüeggisberg,1499,460,0.3068712474983322
5,Die Mitte,581,6.501791,880,Rüeggisberg,1499,460,0.3068712474983322
6,FDP,299,3.3460162,880,Rüeggisberg,1499,460,0.3068712474983322
7,SP Männer,207,2.3164728,880,Rüeggisberg,1499,460,0.3068712474983322
8,SP Frauen,452,5.058192,880,Rüeggisberg,1499,460,0.3068712474983322
9,JUSO,63,0.7050134,880,Rüeggisberg,1499,460,0.3068712474983322
10,Grüne,544,6.0877347,880,Rüeggisberg,1499,460,0.3068712474983322
11,JG,125,1.3988361,880,Rüeggisberg,1499,460,0.3068712474983322
12,glp,422,4.7224708,880,Rüeggisberg,1499,460,0.3068712474983322
13,jglp,48,0.5371531,880,Rüeggisberg,1499,460,0.3068712474983322
14,Aufrecht,491,5.4946284,880,Rüeggisberg,1499,460,0.3068712474983322
1,EDU,292,3.594731,883,Seftigen,1648,530,0.32160194174757284
2,Grüne,789,9.7131605,883,Seftigen,1648,530,0.32160194174757284
3,JG,58,0.7140219,883,Seftigen,1648,530,0.32160194174757284
4,SVP West,2141,26.357258,883,Seftigen,1648,530,0.32160194174757284
5,SVP Stadt,385,4.7396283,883,Seftigen,1648,530,0.32160194174757284
6,SVP Ost,329,4.0502276,883,Seftigen,1648,530,0.32160194174757284
7,EVP,590,7.2633266,883,Seftigen,1648,530,0.32160194174757284
8,JEVP,135,1.6619476,883,Seftigen,1648,530,0.32160194174757284
9,EVP-E,64,0.78788626,883,Seftigen,1648,530,0.32160194174757284
10,SP Frauen,810,9.971685,883,Seftigen,1648,530,0.32160194174757284
11,SP Männer,342,4.210267,883,Seftigen,1648,530,0.32160194174757284
12,JUSO,41,0.50473964,883,Seftigen,1648,530,0.32160194174757284
13,glp,858,10.5626,883,Seftigen,1648,530,0.32160194174757284
14,glp Gen,99,1.2187614,883,Seftigen,1648,530,0.32160194174757284
15,Die Mitte,440,5.416718,883,Seftigen,1648,530,0.32160194174757284
16,FDP,246,3.0284376,883,Seftigen,1648,530,0.32160194174757284
17,JFBEO,18,0.221593,883,Seftigen,1648,530,0.32160194174757284
18,Aufrecht,230,2.8314662,883,Seftigen,1648,530,0.32160194174757284
19,BSL,256,3.151545,883,Seftigen,1648,530,0.32160194174757284
1,SVP,3637,29.447006,884,Toffen,1949,632,0.32426885582349924
2,EVP,733,5.934742,884,Toffen,1949,632,0.32426885582349924
3,EVPZukunft,73,0.59104526,884,Toffen,1949,632,0.32426885582349924
4,EDU,496,4.015869,884,Toffen,1949,632,0.32426885582349924
5,Die Mitte,1327,10.744069,884,Toffen,1949,632,0.32426885582349924
6,FDP,1041,8.428467,884,Toffen,1949,632,0.32426885582349924
7,SP Männer,675,5.4651446,884,Toffen,1949,632,0.32426885582349924
8,SP Frauen,1096,8.8737755,884,Toffen,1949,632,0.32426885582349924
9,JUSO,31,0.25099182,884,Toffen,1949,632,0.32426885582349924
10,Grüne,817,6.614849,884,Toffen,1949,632,0.32426885582349924
11,JG,192,1.55453,884,Toffen,1949,632,0.32426885582349924
12,glp,1303,10.549753,884,Toffen,1949,632,0.32426885582349924
13,jglp,306,2.4775321,884,Toffen,1949,632,0.32426885582349924
14,Aufrecht,624,5.0522223,884,Toffen,1949,632,0.32426885582349924
1,EDU,776,9.399225,885,Uttigen,1672,527,0.31519138755980863
2,Grüne,808,9.786822,885,Uttigen,1672,527,0.31519138755980863
3,JG,116,1.4050388,885,Uttigen,1672,527,0.31519138755980863
4,SVP West,884,10.707364,885,Uttigen,1672,527,0.31519138755980863
5,SVP Stadt,546,6.6133723,885,Uttigen,1672,527,0.31519138755980863
6,SVP Ost,664,8.042636,885,Uttigen,1672,527,0.31519138755980863
7,EVP,796,9.641473,885,Uttigen,1672,527,0.31519138755980863
8,JEVP,92,1.114341,885,Uttigen,1672,527,0.31519138755980863
9,EVP-E,119,1.441376,885,Uttigen,1672,527,0.31519138755980863
10,SP Frauen,913,11.058624,885,Uttigen,1672,527,0.31519138755980863
11,SP Männer,512,6.2015505,885,Uttigen,1672,527,0.31519138755980863
12,JUSO,28,0.3391473,885,Uttigen,1672,527,0.31519138755980863
13,glp,668,8.091085,885,Uttigen,1672,527,0.31519138755980863
14,glp Gen,112,1.3565892,885,Uttigen,1672,527,0.31519138755980863
15,Die Mitte,283,3.4278102,885,Uttigen,1672,527,0.31519138755980863
16,FDP,451,5.4626937,885,Uttigen,1672,527,0.31519138755980863
17,JFBEO,11,0.13323644,885,Uttigen,1672,527,0.31519138755980863
18,Aufrecht,246,2.979651,885,Uttigen,1672,527,0.31519138755980863
19,BSL,231,2.797965,885,Uttigen,1672,527,0.31519138755980863
1,EDU,1300,11.911306,886,Wattenwil,2459,696,0.283041886945913
2,Grüne,898,8.227963,886,Wattenwil,2459,696,0.283041886945913
3,JG,138,1.264431,886,Wattenwil,2459,696,0.283041886945913
4,SVP West,2160,19.791094,886,Wattenwil,2459,696,0.283041886945913
5,SVP Stadt,440,4.0315194,886,Wattenwil,2459,696,0.283041886945913
6,SVP Ost,690,6.322155,886,Wattenwil,2459,696,0.283041886945913
7,EVP,978,8.960967,886,Wattenwil,2459,696,0.283041886945913
8,JEVP,300,2.748763,886,Wattenwil,2459,696,0.283041886945913
9,EVP-E,154,1.4110317,886,Wattenwil,2459,696,0.283041886945913
10,SP Frauen,886,8.118013,886,Wattenwil,2459,696,0.283041886945913
11,SP Männer,338,3.0969396,886,Wattenwil,2459,696,0.283041886945913
12,JUSO,55,0.5039399,886,Wattenwil,2459,696,0.283041886945913
13,glp,553,5.0668864,886,Wattenwil,2459,696,0.283041886945913
14,glp Gen,104,0.95290446,886,Wattenwil,2459,696,0.283041886945913
15,Die Mitte,445,4.0773315,886,Wattenwil,2459,696,0.283041886945913
16,FDP,706,6.4687557,886,Wattenwil,2459,696,0.283041886945913
17,JFBEO,45,0.41231447,886,Wattenwil,2459,696,0.283041886945913
18,Aufrecht,429,3.930731,886,Wattenwil,2459,696,0.283041886945913
19,BSL,295,2.7029502,886,Wattenwil,2459,696,0.283041886945913
1,SVP,3343,35.556267,888,Wald (BE),1393,483,0.34673366834170855
2,EVP,452,4.807488,888,Wald (BE),1393,483,0.34673366834170855
3,EVPZukunft,127,1.3507764,888,Wald (BE),1393,483,0.34673366834170855
4,EDU,854,9.083174,888,Wald (BE),1393,483,0.34673366834170855
5,Die Mitte,845,8.987449,888,Wald (BE),1393,483,0.34673366834170855
6,FDP,476,5.0627527,888,Wald (BE),1393,483,0.34673366834170855
7,SP Männer,363,3.8608809,888,Wald (BE),1393,483,0.34673366834170855
8,SP Frauen,718,7.636673,888,Wald (BE),1393,483,0.34673366834170855
9,JUSO,44,0.46798554,888,Wald (BE),1393,483,0.34673366834170855
10,Grüne,841,8.944905,888,Wald (BE),1393,483,0.34673366834170855
11,JG,97,1.0316954,888,Wald (BE),1393,483,0.34673366834170855
12,glp,647,6.881515,888,Wald (BE),1393,483,0.34673366834170855
13,jglp,76,0.80833864,888,Wald (BE),1393,483,0.34673366834170855
14,Aufrecht,519,5.520102,888,Wald (BE),1393,483,0.34673366834170855
1,SVP,3775,30.758575,889,Thurnen,1608,653,0.4060945273631841
2,EVP,672,5.475434,889,Thurnen,1608,653,0.4060945273631841
3,EVPZukunft,156,1.2710829,889,Thurnen,1608,653,0.4060945273631841
4,EDU,409,3.3325183,889,Thurnen,1608,653,0.4060945273631841
5,Die Mitte,688,5.605801,889,Thurnen,1608,653,0.4060945273631841
6,FDP,990,8.066487,889,Thurnen,1608,653,0.4060945273631841
7,SP Männer,688,5.605801,889,Thurnen,1608,653,0.4060945273631841
8,SP Frauen,1014,8.262039,889,Thurnen,1608,653,0.4060945273631841
9,JUSO,115,0.9370162,889,Thurnen,1608,653,0.4060945273631841
10,Grüne,1758,14.324125,889,Thurnen,1608,653,0.4060945273631841
11,JG,239,1.9473642,889,Thurnen,1608,653,0.4060945273631841
12,glp,1159,9.443494,889,Thurnen,1608,653,0.4060945273631841
13,jglp,153,1.246639,889,Thurnen,1608,653,0.4060945273631841
14,Aufrecht,457,3.723621,889,Thurnen,1608,653,0.4060945273631841
1,EDU,839,9.630395,901,Eggiwil,2035,595,0.29238329238329236
2,FDP Emme,20,0.2295684,901,Eggiwil,2035,595,0.29238329238329236
3,FDP Ilfis,201,2.3071625,901,Eggiwil,2035,595,0.29238329238329236
4,JF,7,0.08034894,901,Eggiwil,2035,595,0.29238329238329236
5,EVP,336,3.8567495,901,Eggiwil,2035,595,0.29238329238329236
6,*jevp,31,0.35583106,901,Eggiwil,2035,595,0.29238329238329236
7,Mitte - UE,66,0.75757575,901,Eggiwil,2035,595,0.29238329238329236
8,Mitte - OE,596,6.841139,901,Eggiwil,2035,595,0.29238329238329236
9,SVP UE,291,3.3402205,901,Eggiwil,2035,595,0.29238329238329236
10,SVP OE,5214,59.848488,901,Eggiwil,2035,595,0.29238329238329236
11,SP Frauen,226,2.5941231,901,Eggiwil,2035,595,0.29238329238329236
12,SP Männer,64,0.7346189,901,Eggiwil,2035,595,0.29238329238329236
13,JUSO,50,0.573921,901,Eggiwil,2035,595,0.29238329238329236
14,jglp e,87,0.99862254,901,Eggiwil,2035,595,0.29238329238329236
15,glp e,171,1.96281,901,Eggiwil,2035,595,0.29238329238329236
16,GRÜNE,218,2.5022957,901,Eggiwil,2035,595,0.29238329238329236
17,JG,90,1.0330578,901,Eggiwil,2035,595,0.29238329238329236
18,Aufrecht,205,2.3530762,901,Eggiwil,2035,595,0.29238329238329236
1,EDU,1767,5.1654587,902,Langnau im Emmental,7536,2344,0.31104033970276007
2,FDP Emme,287,0.838985,902,Langnau im Emmental,7536,2344,0.31104033970276007
3,FDP Ilfis,3085,9.018358,902,Langnau im Emmental,7536,2344,0.31104033970276007
4,JF,118,0.34494853,902,Langnau im Emmental,7536,2344,0.31104033970276007
5,EVP,1651,4.8263564,902,Langnau im Emmental,7536,2344,0.31104033970276007
6,*jevp,394,1.1517774,902,Langnau im Emmental,7536,2344,0.31104033970276007
7,Mitte - UE,322,0.9413003,902,Langnau im Emmental,7536,2344,0.31104033970276007
8,Mitte - OE,2605,7.615178,902,Langnau im Emmental,7536,2344,0.31104033970276007
9,SVP UE,752,2.198316,902,Langnau im Emmental,7536,2344,0.31104033970276007
10,SVP OE,10352,30.261929,902,Langnau im Emmental,7536,2344,0.31104033970276007
11,SP Frauen,3441,10.059051,902,Langnau im Emmental,7536,2344,0.31104033970276007
12,SP Männer,2246,6.5657153,902,Langnau im Emmental,7536,2344,0.31104033970276007
13,JUSO,495,1.44703,902,Langnau im Emmental,7536,2344,0.31104033970276007
14,jglp e,562,1.6428905,902,Langnau im Emmental,7536,2344,0.31104033970276007
15,glp e,2516,7.3550043,902,Langnau im Emmental,7536,2344,0.31104033970276007
16,GRÜNE,1925,5.6273384,902,Langnau im Emmental,7536,2344,0.31104033970276007
17,JG,841,2.4584894,902,Langnau im Emmental,7536,2344,0.31104033970276007
18,Aufrecht,849,2.4818757,902,Langnau im Emmental,7536,2344,0.31104033970276007
1,EDU,881,10.277648,903,Lauperswil,2299,583,0.2535885167464115
2,FDP Emme,51,0.59496033,903,Lauperswil,2299,583,0.2535885167464115
3,FDP Ilfis,581,6.7778816,903,Lauperswil,2299,583,0.2535885167464115
4,JF,30,0.34997666,903,Lauperswil,2299,583,0.2535885167464115
5,EVP,176,2.0531964,903,Lauperswil,2299,583,0.2535885167464115
6,*jevp,59,0.68828744,903,Lauperswil,2299,583,0.2535885167464115
7,Mitte - UE,110,1.2832477,903,Lauperswil,2299,583,0.2535885167464115
8,Mitte - OE,652,7.6061597,903,Lauperswil,2299,583,0.2535885167464115
9,SVP UE,383,4.468035,903,Lauperswil,2299,583,0.2535885167464115
10,SVP OE,3710,43.280445,903,Lauperswil,2299,583,0.2535885167464115
11,SP Frauen,281,3.2781146,903,Lauperswil,2299,583,0.2535885167464115
12,SP Männer,286,3.3364441,903,Lauperswil,2299,583,0.2535885167464115
13,JUSO,101,1.1782547,903,Lauperswil,2299,583,0.2535885167464115
14,jglp e,131,1.5282314,903,Lauperswil,2299,583,0.2535885167464115
15,glp e,304,3.54643,903,Lauperswil,2299,583,0.2535885167464115
16,GRÜNE,506,5.90294,903,Lauperswil,2299,583,0.2535885167464115
17,JG,60,0.6999533,903,Lauperswil,2299,583,0.2535885167464115
18,Aufrecht,270,3.14979,903,Lauperswil,2299,583,0.2535885167464115
1,EDU,530,12.339931,904,Röthenbach im Emmental,1031,292,0.2832201745877789
2,FDP Emme,16,0.3725262,904,Röthenbach im Emmental,1031,292,0.2832201745877789
3,FDP Ilfis,69,1.6065191,904,Röthenbach im Emmental,1031,292,0.2832201745877789
4,JF,0,0.0,904,Röthenbach im Emmental,1031,292,0.2832201745877789
5,EVP,270,6.28638,904,Röthenbach im Emmental,1031,292,0.2832201745877789
6,*jevp,12,0.27939466,904,Röthenbach im Emmental,1031,292,0.2832201745877789
7,Mitte - UE,25,0.5820722,904,Röthenbach im Emmental,1031,292,0.2832201745877789
8,Mitte - OE,210,4.889406,904,Röthenbach im Emmental,1031,292,0.2832201745877789
9,SVP UE,217,5.0523868,904,Röthenbach im Emmental,1031,292,0.2832201745877789
10,SVP OE,2534,58.998837,904,Röthenbach im Emmental,1031,292,0.2832201745877789
11,SP Frauen,109,2.5378346,904,Röthenbach im Emmental,1031,292,0.2832201745877789
12,SP Männer,35,0.814901,904,Röthenbach im Emmental,1031,292,0.2832201745877789
13,JUSO,16,0.3725262,904,Röthenbach im Emmental,1031,292,0.2832201745877789
14,jglp e,32,0.7450524,904,Röthenbach im Emmental,1031,292,0.2832201745877789
15,glp e,67,1.5599535,904,Röthenbach im Emmental,1031,292,0.2832201745877789
16,GRÜNE,87,2.0256112,904,Röthenbach im Emmental,1031,292,0.2832201745877789
17,JG,49,1.1408615,904,Röthenbach im Emmental,1031,292,0.2832201745877789
18,Aufrecht,17,0.39580905,904,Röthenbach im Emmental,1031,292,0.2832201745877789
1,EDU,1098,13.137114,905,Rüderswil,2006,572,0.2851445663010967
2,FDP Emme,58,0.6939459,905,Rüderswil,2006,572,0.2851445663010967
3,FDP Ilfis,447,5.3481693,905,Rüderswil,2006,572,0.2851445663010967
4,JF,9,0.10768126,905,Rüderswil,2006,572,0.2851445663010967
5,EVP,262,3.134721,905,Rüderswil,2006,572,0.2851445663010967
6,*jevp,100,1.1964585,905,Rüderswil,2006,572,0.2851445663010967
7,Mitte - UE,157,1.8784398,905,Rüderswil,2006,572,0.2851445663010967
8,Mitte - OE,1006,12.036372,905,Rüderswil,2006,572,0.2851445663010967
9,SVP UE,430,5.1447716,905,Rüderswil,2006,572,0.2851445663010967
10,SVP OE,3393,40.595837,905,Rüderswil,2006,572,0.2851445663010967
11,SP Frauen,240,2.8715003,905,Rüderswil,2006,572,0.2851445663010967
12,SP Männer,214,2.560421,905,Rüderswil,2006,572,0.2851445663010967
13,JUSO,46,0.5503709,905,Rüderswil,2006,572,0.2851445663010967
14,jglp e,72,0.8614501,905,Rüderswil,2006,572,0.2851445663010967
15,glp e,299,3.5774107,905,Rüderswil,2006,572,0.2851445663010967
16,GRÜNE,288,3.4458003,905,Rüderswil,2006,572,0.2851445663010967
17,JG,121,1.4477148,905,Rüderswil,2006,572,0.2851445663010967
18,Aufrecht,118,1.411821,905,Rüderswil,2006,572,0.2851445663010967
1,EDU,78,1.7233762,906,Schangnau,781,306,0.39180537772087065
2,FDP Emme,17,0.3756076,906,Schangnau,781,306,0.39180537772087065
3,FDP Ilfis,125,2.7618206,906,Schangnau,781,306,0.39180537772087065
4,JF,2,0.04418913,906,Schangnau,781,306,0.39180537772087065
5,EVP,63,1.3919576,906,Schangnau,781,306,0.39180537772087065
6,*jevp,15,0.33141848,906,Schangnau,781,306,0.39180537772087065
7,Mitte - UE,20,0.44189128,906,Schangnau,781,306,0.39180537772087065
8,Mitte - OE,209,4.617764,906,Schangnau,781,306,0.39180537772087065
9,SVP UE,192,4.2421565,906,Schangnau,781,306,0.39180537772087065
10,SVP OE,3407,75.276184,906,Schangnau,781,306,0.39180537772087065
11,SP Frauen,57,1.2593901,906,Schangnau,781,306,0.39180537772087065
12,SP Männer,42,0.92797166,906,Schangnau,781,306,0.39180537772087065
13,JUSO,8,0.17675652,906,Schangnau,781,306,0.39180537772087065
14,jglp e,6,0.13256739,906,Schangnau,781,306,0.39180537772087065
15,glp e,88,1.9443218,906,Schangnau,781,306,0.39180537772087065
16,GRÜNE,49,1.0826337,906,Schangnau,781,306,0.39180537772087065
17,JG,35,0.77330977,906,Schangnau,781,306,0.39180537772087065
18,Aufrecht,113,2.4966857,906,Schangnau,781,306,0.39180537772087065
1,EDU,527,5.0976977,907,Signau,2227,708,0.3179164795689268
2,FDP Emme,125,1.2091314,907,Signau,2227,708,0.3179164795689268
3,FDP Ilfis,696,6.732444,907,Signau,2227,708,0.3179164795689268
4,JF,44,0.42561424,907,Signau,2227,708,0.3179164795689268
5,EVP,650,6.287483,907,Signau,2227,708,0.3179164795689268
6,*jevp,66,0.63842136,907,Signau,2227,708,0.3179164795689268
7,Mitte - UE,116,1.1220739,907,Signau,2227,708,0.3179164795689268
8,Mitte - OE,988,9.556974,907,Signau,2227,708,0.3179164795689268
9,SVP UE,603,5.83285,907,Signau,2227,708,0.3179164795689268
10,SVP OE,4245,41.062103,907,Signau,2227,708,0.3179164795689268
11,SP Frauen,410,3.9659507,907,Signau,2227,708,0.3179164795689268
12,SP Männer,574,5.5523314,907,Signau,2227,708,0.3179164795689268
13,JUSO,130,1.2574966,907,Signau,2227,708,0.3179164795689268
14,jglp e,108,1.0446895,907,Signau,2227,708,0.3179164795689268
15,glp e,355,3.433933,907,Signau,2227,708,0.3179164795689268
16,GRÜNE,375,3.6273942,907,Signau,2227,708,0.3179164795689268
17,JG,92,0.8899207,907,Signau,2227,708,0.3179164795689268
18,Aufrecht,234,2.2634938,907,Signau,2227,708,0.3179164795689268
1,EDU,254,5.383637,908,Trub,1404,321,0.22863247863247863
2,FDP Emme,65,1.3777024,908,Trub,1404,321,0.22863247863247863
3,FDP Ilfis,191,4.0483255,908,Trub,1404,321,0.22863247863247863
4,JF,24,0.5086901,908,Trub,1404,321,0.22863247863247863
5,EVP,84,1.7804155,908,Trub,1404,321,0.22863247863247863
6,*jevp,12,0.25434506,908,Trub,1404,321,0.22863247863247863
7,Mitte - UE,39,0.8266214,908,Trub,1404,321,0.22863247863247863
8,Mitte - OE,353,7.481984,908,Trub,1404,321,0.22863247863247863
9,SVP UE,173,3.6668081,908,Trub,1404,321,0.22863247863247863
10,SVP OE,2599,55.0869,908,Trub,1404,321,0.22863247863247863
11,SP Frauen,219,4.6417975,908,Trub,1404,321,0.22863247863247863
12,SP Männer,56,1.1869437,908,Trub,1404,321,0.22863247863247863
13,JUSO,61,1.2929207,908,Trub,1404,321,0.22863247863247863
14,jglp e,27,0.5722764,908,Trub,1404,321,0.22863247863247863
15,glp e,89,1.8863926,908,Trub,1404,321,0.22863247863247863
16,GRÜNE,234,4.9597287,908,Trub,1404,321,0.22863247863247863
17,JG,113,2.3950827,908,Trub,1404,321,0.22863247863247863
18,Aufrecht,125,2.6494277,908,Trub,1404,321,0.22863247863247863
1,EDU,309,6.7837543,909,Trubschachen,1171,315,0.269000853970965
2,FDP Emme,53,1.1635566,909,Trubschachen,1171,315,0.269000853970965
3,FDP Ilfis,174,3.8199778,909,Trubschachen,1171,315,0.269000853970965
4,JF,42,0.92206365,909,Trubschachen,1171,315,0.269000853970965
5,EVP,130,2.8540065,909,Trubschachen,1171,315,0.269000853970965
6,*jevp,41,0.90010977,909,Trubschachen,1171,315,0.269000853970965
7,Mitte - UE,53,1.1635566,909,Trubschachen,1171,315,0.269000853970965
8,Mitte - OE,500,10.976949,909,Trubschachen,1171,315,0.269000853970965
9,SVP UE,122,2.6783752,909,Trubschachen,1171,315,0.269000853970965
10,SVP OE,1911,41.953896,909,Trubschachen,1171,315,0.269000853970965
11,SP Frauen,245,5.378705,909,Trubschachen,1171,315,0.269000853970965
12,SP Männer,168,3.6882546,909,Trubschachen,1171,315,0.269000853970965
13,JUSO,16,0.35126236,909,Trubschachen,1171,315,0.269000853970965
14,jglp e,49,1.0757409,909,Trubschachen,1171,315,0.269000853970965
15,glp e,169,3.7102084,909,Trubschachen,1171,315,0.269000853970965
16,GRÜNE,479,10.515917,909,Trubschachen,1171,315,0.269000853970965
17,JG,43,0.9440175,909,Trubschachen,1171,315,0.269000853970965
18,Aufrecht,51,1.1196488,909,Trubschachen,1171,315,0.269000853970965
1,EDU,139,4.3261747,921,Amsoldingen,652,206,0.3159509202453988
2,Grüne,380,11.826953,921,Amsoldingen,652,206,0.3159509202453988
3,JG,34,1.0582011,921,Amsoldingen,652,206,0.3159509202453988
4,SVP West,719,22.37784,921,Amsoldingen,652,206,0.3159509202453988
5,SVP Stadt,234,7.2829137,921,Amsoldingen,652,206,0.3159509202453988
6,SVP Ost,378,11.764706,921,Amsoldingen,652,206,0.3159509202453988
7,EVP,127,3.952692,921,Amsoldingen,652,206,0.3159509202453988
8,JEVP,12,0.37348273,921,Amsoldingen,652,206,0.3159509202453988
9,EVP-E,11,0.34235916,921,Amsoldingen,652,206,0.3159509202453988
10,SP Frauen,235,7.314037,921,Amsoldingen,652,206,0.3159509202453988
11,SP Männer,152,4.730781,921,Amsoldingen,652,206,0.3159509202453988
12,JUSO,25,0.778089,921,Amsoldingen,652,206,0.3159509202453988
13,glp,286,8.901339,921,Amsoldingen,652,206,0.3159509202453988
